book_id,chap_num,recp_num,para_num,para_str
9935,40,118.0,0,beginner cookery idea length time foods cookery time table time food factors instance age vegetables fruits meats fowl require tender ones heat oven length time cooking process baking time table help beginners guide foods tests foods time table table length time cooking minutes hours hr
9935,42,118.0,0,min chicken min fish min fish slices min fish min chops min quail squabs min thick min thin min chops min
9935,42,118.0,1,boiled hr lb hr fish cod bass lb min fish slices lb min fish min lb hr lb hr leg hr tongue hr
9935,42,118.0,2,roasted rib loin lb rare hr min rib loin lb hr min rib loin lb rare hr min rib loin lb hr rump lb hr min rump lb hr lb hr lb hr fish lb min fish min lb hr leg hr saddle hr pork rib lb hr lb hr
9935,43,118.0,0,boiled min beans lima shell min beans string min beets hr beets min sprouts min cabbage min carrots hr cauliflower min corn min min onions min peas min potatoes min rice min spinach min turnips hr oysters hr
9935,44,118.0,0,beans hr biscuits powder min biscuits yeast min ginger min loaf min corn min fruit hr layer min loaf min pound hr sponge min cookies min custard min muffins powder min pastry min potatoes min hr rice man hr
9935,46,119.0,0,selection preparation foods consideration housewife results cookery thing attention cost living care food food care overs loss spoiling decaying food ways causes causes understood methods foods results buying storing foods
9935,46,120.0,0,knowledge foods spoil nature organisms things eye organisms microbes germs yeasts knowledge importance physician farmer housewife ways farmer physician scope subject cookery household influence ways cause decay spoiling foods value preparation foods cause diseases microbes others action
9935,46,121.0,0,years action micro organisms minute things chance articles food changes fermentation putrefaction souring decay organisms cause fermentation bread making vinegar making foods example organisms putrefaction making sauer kraut salt bread cheese organisms foods foods organisms making danger attacks living things something growth food consumption
9935,46,121.0,1,foods course attacks micro organisms periods time others example fruits skin conditions periods time berries account covering vegetables skins skins covering water thrive
9935,46,122.0,0,food housewife growth micro organisms ways reason knowledge bacteria understanding facts food spoils part cookery phase reason things cooking food parts work facts processes housewife art cookery arts principles
9935,48,123.0,0,presence micro organisms spoiling food growth milk meat bread fruit growth organisms foods treatment foods others others preservatives prejudice minds persons use preservatives fact term understood use anything food salt spices vinegar preservatives food purpose
9935,49,124.0,0,methods foods time canning section foods cans jars aim canning growth micro organisms process destroying bacteria micro organisms means heat theories times example preserves fruits sugar quantities order sugar science sugar need
9935,49,125.0,0,method food success fact organisms bacteria quantity moisture water molds cheese bread cloth paper articles amount moisture bacteria cent water food order altitudes climates foods time means preservation housekeeper fruits preservation meats methods smoking drying creosote smoke wood process preservative grains periods time centuries moisture air beans lentils biscuits crackers examples food moisture
9935,50,126.0,0,moisture growth organisms moisture warmth growth organisms molding putrefaction fermentation winter climates food periods time change fact temperature foods renders use facts truth foods temperature method invention refrigerator devices methods storage foods
9935,50,127.0,0,home use refrigerator means foods condition device means air melting ice manner food temperature freezing point refrigerators manner layers wood material cork asbestos wool food compartments tile zinc proof material ice compartment proof metal water tight refrigerator purpose food ice chamber ice housewife foods food chambers advantage
9935,50,127.0,1,construction use refrigerators well fact air expands air ceiling room matter floor thing refrigerator air contact ice falls air air motion circulation
9935,50,128.0,0,refrigerators ice compartment side refrigerator refrigerators food compartment ice chamber place refrigerator foods care odors flavors milk butter cream meat place air manner arrow purest foods odors others shelves refrigerator air passes odors ice
9935,50,129.0,0,type refrigerator ice chamber compartment top type side air ice center ice walls arrows arrangement food kind refrigerator odors flavors compartment ice odors flavors shelf ice study arrangement food type refrigerator
